Time,HMR,Current,Voltage,Vibration ,Failure
1/1/2025 0:29,00,2455,601,2.5,N
1/1/2025 0:29,00,2454,600,3.5,N
1/1/2025 0:29,00,2478,592,3.5,N
1/1/2025 0:29,00,2430,592,3.5,N
1/1/2025 0:29,00,2481,596,1.5,N
1/1/2025 0:29,00,2445,597,2.5,N
1/1/2025 0:29,00,2499,591,2.5,N
1/1/2025 0:29,00,2487,592,2.5,N
1/1/2025 0:29,00,2431,606,2.5,N
1/1/2025 0:29,00,2452,596,1.5,N
1/1/2025 0:29,00,2415,592,2.5,N
1/1/2025 0:29,00,2439,608,1.5,N
1/1/2025 0:29,00,2411,607,3.5,N
1/1/2025 0:29,00,2458,600,1.5,N
1/1/2025 0:29,00,2417,605,1.5,N
1/1/2025 0:29,00,2421,590,3.5,N
1/1/2025 0:29,00,2500,596,3.5,N
1/1/2025 0:29,00,2413,591,3.5,N
1/1/2025 0:29,00,2459,606,2.5,N
1/1/2025 0:29,00,2454,608,1.5,N
1/1/2025 0:29,00,2477,607,2.5,N
1/1/2025 0:29,00,2462,600,1.5,N
1/1/2025 0:29,00,2415,592,3.5,N
1/1/2025 0:29,00,2475,601,2.5,N
1/1/2025 0:29,00,2441,606,1.5,N
1/1/2025 0:29,00,2446,590,3.5,N
1/1/2025 0:29,00,2453,602,3.5,N
1/1/2025 0:29,00,2426,605,1.5,N
1/1/2025 0:29,00,2408,591,1.5,N
1/1/2025 0:29,00,2492,605,2.5,N
1/1/2025 0:29,00,2498,609,1.5,N
1/1/2025 0:29,00,2475,606,3.5,N
1/1/2025 0:29,00,2479,591,1.5,N
1/1/2025 0:29,00,2463,592,2.5,N
1/1/2025 0:29,00,2414,603,1.5,N
1/1/2025 0:29,00,2500,609,3.5,N
1/1/2025 0:29,00,2458,602,2.5,N
1/1/2025 0:29,00,2458,609,2.5,N
1/1/2025 0:29,00,2489,601,2.5,N
1/1/2025 0:29,00,2407,606,3.5,N
1/1/2025 0:29,00,2495,607,3.5,N
1/1/2025 0:29,00,2489,605,1.5,N
1/1/2025 0:29,00,2415,601,2.5,N
1/1/2025 0:29,00,2451,593,2.5,N
1/1/2025 0:29,00,2449,590,3.5,N
1/1/2025 0:29,00,2499,603,3.5,N
1/1/2025 0:29,00,2404,604,3.5,N
1/1/2025 0:29,00,2420,597,2.5,N
1/1/2025 0:29,00,2403,590,3.5,N
1/1/2025 0:29,00,2485,609,2.5,N
1/1/2025 0:29,00,2458,599,2.5,N
1/1/2025 0:29,00,2452,599,3.5,N
1/1/2025 0:29,00,2401,600,2.5,N
1/1/2025 0:29,00,2495,593,3.5,N
1/1/2025 0:29,00,2414,610,2.5,N
1/1/2025 0:29,00,2408,599,2.5,N
1/1/2025 0:30,00,2413,602,3.5,N
1/1/2025 0:30,00,2414,591,3.5,N
1/1/2025 0:30,00,2462,591,3.5,N
1/1/2025 0:30,00,2419,596,1.5,N
1/1/2025 0:30,00,2416,605,1.5,N
1/1/2025 0:30,00,2471,601,1.5,N
1/1/2025 0:30,00,2484,592,3.5,N
1/1/2025 0:30,00,2419,607,2.5,N
1/1/2025 0:30,00,2460,591,2.5,N
1/1/2025 0:30,00,2457,608,3.5,N
1/1/2025 0:30,00,2465,591,3.5,N
1/1/2025 0:30,00,2443,609,1.5,N
1/1/2025 0:30,00,2498,593,3.5,N
1/1/2025 0:30,00,2422,606,1.5,N
1/1/2025 0:30,00,2467,606,1.5,N
1/1/2025 0:30,00,2499,590,3.5,N
1/1/2025 0:30,00,2463,600,1.5,N
1/1/2025 0:30,00,2443,595,1.5,N
1/1/2025 0:30,00,2410,609,1.5,N
1/1/2025 0:30,00,2403,596,2.5,N
1/1/2025 0:30,00,2488,599,2.5,N
1/1/2025 0:30,00,2433,602,3.5,N
1/1/2025 0:30,00,2417,602,2.5,N
1/1/2025 0:30,00,2470,594,3.5,N
1/1/2025 0:30,00,2425,590,2.5,N
1/1/2025 0:30,00,2479,595,1.5,N
1/1/2025 0:30,00,2477,603,3.5,N
1/1/2025 0:30,00,2485,594,2.5,N
1/1/2025 0:30,00,2430,596,3.5,N
1/1/2025 0:30,00,2422,596,1.5,N
1/1/2025 0:30,00,2440,609,2.5,N
1/1/2025 0:30,00,2453,594,2.5,N
1/1/2025 0:30,00,2474,600,1.5,N
1/1/2025 0:30,00,2491,600,3.5,N
1/1/2025 0:30,00,2485,603,1.5,N
1/1/2025 0:30,00,2486,607,2.5,N
1/1/2025 0:30,00,2437,597,1.5,N
1/1/2025 0:30,00,2415,601,2.5,N
1/1/2025 0:30,00,2473,601,1.5,N
1/1/2025 0:30,00,2421,608,3.5,N
1/1/2025 0:30,00,2473,599,1.5,N
1/1/2025 0:30,00,2461,591,1.5,N
1/1/2025 0:30,00,2484,595,1.5,N
1/1/2025 0:30,00,2477,603,3.5,N
1/1/2025 0:30,00,2450,601,1.5,N
1/1/2025 0:30,00,2448,605,3.5,N
1/1/2025 0:30,00,2416,602,2.5,N
1/1/2025 0:30,00,2423,591,3.5,N
1/1/2025 0:30,00,2459,605,3.5,N
1/1/2025 0:30,00,2452,596,1.5,N
1/1/2025 0:30,00,2415,606,1.5,N
1/1/2025 0:30,00,2437,595,1.5,N
1/1/2025 0:30,00,2411,607,1.5,N
1/1/2025 0:30,00,2419,596,3.5,N
1/1/2025 0:30,00,2417,604,2.5,N
1/1/2025 0:30,00,2423,600,2.5,N
1/1/2025 0:30,00,2470,601,3.5,N
1/1/2025 0:30,00,2413,593,1.5,N
1/1/2025 0:30,00,2489,608,1.5,N
1/1/2025 0:30,00,2481,592,2.5,N
1/1/2025 0:31,00,2469,597,3.5,N
1/1/2025 0:31,00,2463,593,2.5,N
1/1/2025 0:31,00,2424,594,2.5,N
1/1/2025 0:31,00,2432,610,3.5,N
1/1/2025 0:31,00,2433,592,1.5,N
1/1/2025 0:31,00,2418,596,3.5,N
1/1/2025 0:31,00,2496,595,3.5,N
1/1/2025 0:31,00,2417,591,2.5,N
1/1/2025 0:31,00,2403,601,1.5,N
1/1/2025 0:31,00,2424,608,2.5,N
1/1/2025 0:31,00,2476,596,1.5,N
1/1/2025 0:31,00,2400,599,1.5,N
1/1/2025 0:31,00,2489,608,3.5,N
1/1/2025 0:31,00,2417,607,3.5,N
1/1/2025 0:31,00,2468,601,1.5,N
1/1/2025 0:31,00,2498,609,2.5,N
1/1/2025 0:31,00,2417,603,1.5,N
1/1/2025 0:31,00,2400,592,2.5,N
1/1/2025 0:31,00,2434,593,2.5,N
1/1/2025 0:31,00,2404,591,1.5,N
1/1/2025 0:31,00,2452,593,1.5,N
1/1/2025 0:31,00,2497,604,2.5,N
1/1/2025 0:31,00,2440,606,3.5,N
1/1/2025 0:31,00,2475,603,2.5,N
1/1/2025 0:31,00,2431,605,1.5,N
1/1/2025 0:31,00,2414,590,2.5,N
1/1/2025 0:31,00,2415,598,2.5,N
1/1/2025 0:31,00,2497,594,1.5,N
1/1/2025 0:31,00,2421,610,1.5,N
1/1/2025 0:31,00,2473,601,1.5,N
1/1/2025 0:31,00,2480,605,1.5,N
1/1/2025 0:31,00,2488,592,1.5,N
1/1/2025 0:31,00,2491,591,2.5,N
1/1/2025 0:31,00,2428,597,1.5,N
1/1/2025 0:31,00,2450,599,1.5,N
1/1/2025 0:31,00,2454,591,1.5,N
1/1/2025 0:31,00,2460,606,1.5,N
1/1/2025 0:31,00,2457,602,1.5,N
1/1/2025 0:31,00,2456,608,2.5,N
1/1/2025 0:31,00,2434,598,2.5,N
1/1/2025 0:31,00,2433,593,2.5,N
1/1/2025 0:31,00,2499,603,2.5,N
1/1/2025 0:31,00,2425,605,2.5,N
1/1/2025 0:31,00,2418,594,2.5,N
1/1/2025 0:31,00,2438,592,2.5,N
1/1/2025 0:31,00,2468,605,2.5,N
1/1/2025 0:31,00,2426,591,2.5,N
1/1/2025 0:31,00,2475,597,3.5,N
1/1/2025 0:31,00,2475,594,1.5,N
1/1/2025 0:31,00,2434,590,1.5,N
1/1/2025 0:31,00,2464,594,3.5,N
1/1/2025 0:31,00,2484,602,3.5,N
1/1/2025 0:31,00,2455,607,2.5,N
1/1/2025 0:31,00,2494,606,1.5,N
1/1/2025 0:31,00,2453,592,1.5,N
1/1/2025 0:31,00,2486,595,3.5,N
1/1/2025 0:31,00,2419,598,3.5,N
1/1/2025 0:31,00,2463,604,2.5,N
1/1/2025 0:31,00,2454,594,1.5,N
1/1/2025 0:31,00,2483,590,2.5,N
1/1/2025 0:32,00,2447,592,1.5,N
1/1/2025 0:32,00,2494,609,2.5,N
1/1/2025 0:32,00,2438,602,1.5,N
1/1/2025 0:32,00,2466,597,1.5,N
1/1/2025 0:32,00,2429,592,2.5,N
1/1/2025 0:32,00,2449,592,2.5,N
1/1/2025 0:32,00,2488,599,3.5,N
1/1/2025 0:32,00,2435,603,3.5,N
1/1/2025 0:32,00,2402,593,3.5,N
1/1/2025 0:32,00,2408,599,2.5,N
1/1/2025 0:32,00,2450,598,1.5,N
1/1/2025 0:32,00,2420,596,2.5,N
1/1/2025 0:32,00,2486,594,2.5,N
1/1/2025 0:32,00,2411,594,3.5,N
1/1/2025 0:32,00,2413,605,1.5,N
1/1/2025 0:32,00,2494,606,2.5,N
1/1/2025 0:32,00,2489,599,3.5,N
1/1/2025 0:32,00,2493,592,2.5,N
1/1/2025 0:32,00,2421,595,2.5,N
1/1/2025 0:32,00,2407,601,2.5,N
1/1/2025 0:32,00,2466,595,1.5,N
1/1/2025 0:32,00,2430,598,3.5,N
1/1/2025 0:32,00,2476,600,1.5,N
1/1/2025 0:32,00,2463,600,1.5,N
1/1/2025 0:32,00,2467,601,3.5,N
1/1/2025 0:32,00,2471,605,1.5,N
1/1/2025 0:32,00,2422,610,3.5,N
1/1/2025 0:32,00,2451,603,3.5,N
1/1/2025 0:32,00,2477,602,1.5,N
1/1/2025 0:32,00,2496,590,2.5,N
1/1/2025 0:32,00,2461,594,2.5,N
1/1/2025 0:32,00,2490,601,3.5,N
1/1/2025 0:32,00,2441,602,1.5,N
1/1/2025 0:32,00,2410,590,2.5,N
1/1/2025 0:32,00,2433,607,2.5,N
1/1/2025 0:32,00,2424,597,2.5,N
1/1/2025 0:32,00,2415,594,2.5,N
1/1/2025 0:32,00,2410,593,2.5,N
1/1/2025 0:32,00,2443,606,2.5,N
1/1/2025 0:32,00,2437,606,2.5,N
1/1/2025 0:32,00,2472,606,3.5,N
1/1/2025 0:32,00,2412,593,3.5,N
1/1/2025 0:32,00,2433,602,3.5,N
1/1/2025 0:32,00,2455,590,2.5,N
1/1/2025 0:32,00,2464,606,3.5,N
1/1/2025 0:32,00,2494,595,2.5,N
1/1/2025 0:32,00,2447,597,3.5,N
1/1/2025 0:32,00,2459,597,3.5,N
1/1/2025 0:32,00,2500,609,1.5,N
1/1/2025 0:32,00,2420,609,1.5,N
1/1/2025 0:32,00,2408,593,2.5,N
1/1/2025 0:32,00,2457,603,1.5,N
1/1/2025 0:32,00,2456,597,3.5,N
1/1/2025 0:32,00,2497,610,2.5,N
1/1/2025 0:32,00,2500,591,3.5,N
1/1/2025 0:32,00,2481,609,3.5,N
1/1/2025 0:32,00,2434,605,2.5,N
1/1/2025 0:32,00,2432,595,3.5,N
1/1/2025 0:32,00,2422,595,2.5,N
1/1/2025 0:32,00,2498,610,1.5,N
1/1/2025 0:33,00,2433,592,2.5,N
1/1/2025 0:33,00,2484,592,2.5,N
1/1/2025 0:33,00,2430,598,3.5,N
1/1/2025 0:33,00,2432,596,3.5,N
1/1/2025 0:33,00,2421,608,2.5,N
1/1/2025 0:33,00,2500,591,2.5,N
1/1/2025 0:33,00,2436,597,2.5,N
1/1/2025 0:33,00,2453,590,2.5,N
1/1/2025 0:33,00,2474,593,3.5,N
1/1/2025 0:33,00,2497,596,3.5,N
1/1/2025 0:33,00,2486,600,1.5,N
1/1/2025 0:33,00,2453,603,1.5,N
1/1/2025 0:33,00,2432,605,1.5,N
1/1/2025 0:33,00,2400,608,3.5,N
1/1/2025 0:33,00,2493,610,2.5,N
1/1/2025 0:33,00,2443,606,3.5,N
1/1/2025 0:33,00,2455,596,2.5,N
1/1/2025 0:33,00,2425,600,1.5,N
1/1/2025 0:33,00,2468,602,1.5,N
1/1/2025 0:33,00,2479,608,3.5,N
1/1/2025 0:33,00,2476,592,2.5,N
1/1/2025 0:33,00,2494,592,1.5,N
1/1/2025 0:33,00,2419,591,1.5,N
1/1/2025 0:33,00,2460,606,2.5,N
1/1/2025 0:33,00,2491,606,1.5,N
1/1/2025 0:33,00,2418,607,1.5,N
1/1/2025 0:33,00,2466,597,2.5,N
1/1/2025 0:33,00,2418,593,1.5,N
1/1/2025 0:33,00,2410,602,1.5,N
1/1/2025 0:33,00,2400,595,2.5,N
1/1/2025 0:33,00,2469,606,2.5,N
1/1/2025 0:33,00,2496,605,3.5,N
1/1/2025 0:33,00,2439,600,3.5,N
1/1/2025 0:33,00,2468,602,1.5,N
1/1/2025 0:33,00,2495,608,2.5,N
1/1/2025 0:33,00,2445,607,3.5,N
1/1/2025 0:33,00,2498,607,1.5,N
1/1/2025 0:33,00,2475,590,3.5,N
1/1/2025 0:33,00,2401,604,3.5,N
1/1/2025 0:33,00,2430,604,1.5,N
1/1/2025 0:33,00,2422,602,2.5,N
1/1/2025 0:33,00,2478,594,1.5,N
1/1/2025 0:33,00,2439,594,2.5,N
1/1/2025 0:33,00,2455,607,1.5,N
1/1/2025 0:33,00,2452,608,2.5,N
1/1/2025 0:33,00,2448,605,1.5,N
1/1/2025 0:33,00,2433,598,1.5,N
1/1/2025 0:33,00,2469,590,2.5,N
1/1/2025 0:33,00,2406,607,1.5,N
1/1/2025 0:33,00,2491,598,2.5,N
1/1/2025 0:33,00,2466,607,3.5,N
1/1/2025 0:33,00,2475,600,2.5,N
1/1/2025 0:33,00,2426,597,2.5,N
1/1/2025 0:33,00,2459,603,2.5,N
1/1/2025 0:33,00,2480,598,1.5,N
1/1/2025 0:33,00,2474,591,3.5,N
1/1/2025 0:33,00,2437,599,1.5,N
1/1/2025 0:33,00,2492,599,1.5,N
1/1/2025 0:33,00,2484,607,3.5,N
1/1/2025 0:33,00,2490,597,3.5,N
1/1/2025 0:34,00,2406,593,3.5,N
1/1/2025 0:34,00,2432,609,3.5,N
1/1/2025 0:34,00,2423,603,3.5,N
1/1/2025 0:34,00,2486,600,1.5,N
1/1/2025 0:34,00,2488,594,1.5,N
1/1/2025 0:34,00,2466,605,3.5,N
1/1/2025 0:34,00,2489,597,3.5,N
1/1/2025 0:34,00,2461,591,1.5,N
1/1/2025 0:34,00,2402,609,3.5,N
1/1/2025 0:34,00,2451,591,3.5,N
1/1/2025 0:34,00,2486,604,2.5,N
1/1/2025 0:34,00,2489,599,3.5,N
1/1/2025 0:34,00,2458,594,1.5,N
1/1/2025 0:34,00,2492,610,3.5,N
1/1/2025 0:34,00,2494,600,2.5,N
1/1/2025 0:34,00,2467,603,3.5,N
1/1/2025 0:34,00,2482,594,1.5,N
1/1/2025 0:34,00,2498,592,1.5,N
1/1/2025 0:34,00,2431,606,2.5,N
1/1/2025 0:34,00,2467,591,1.5,N
1/1/2025 0:34,00,2462,602,2.5,N
1/1/2025 0:34,00,2499,604,2.5,N
1/1/2025 0:34,00,2439,608,3.5,N
1/1/2025 0:34,00,2486,607,3.5,N
1/1/2025 0:34,00,2461,598,3.5,N
1/1/2025 0:34,00,2460,593,1.5,N
1/1/2025 0:34,00,2479,604,1.5,N
1/1/2025 0:34,00,2440,595,1.5,N
1/1/2025 0:34,00,2431,605,2.5,N
1/1/2025 0:34,00,2477,607,1.5,N
1/1/2025 0:34,00,2498,590,2.5,N
1/1/2025 0:34,00,2431,601,2.5,N
1/1/2025 0:34,00,2494,600,3.5,N
1/1/2025 0:34,00,2496,595,3.5,N
1/1/2025 0:34,00,2436,597,1.5,N
1/1/2025 0:34,00,2464,593,1.5,N
1/1/2025 0:34,00,2498,609,2.5,N
1/1/2025 0:34,00,2408,602,1.5,N
1/1/2025 0:34,00,2445,599,1.5,N
1/1/2025 0:34,00,2421,609,3.5,N
1/1/2025 0:34,00,2404,594,1.5,N
1/1/2025 0:34,00,2484,595,3.5,N
1/1/2025 0:34,00,2426,604,2.5,N
1/1/2025 0:34,00,2486,596,2.5,N
1/1/2025 0:34,00,2428,607,3.5,N
1/1/2025 0:34,00,2410,604,1.5,N
1/1/2025 0:34,00,2444,600,2.5,N
1/1/2025 0:34,00,2467,590,2.5,N
1/1/2025 0:34,00,2419,592,1.5,N
1/1/2025 0:34,00,2478,601,2.5,N
1/1/2025 0:34,00,2443,604,3.5,N
1/1/2025 0:34,00,2481,607,2.5,N
1/1/2025 0:34,00,2442,596,2.5,N
1/1/2025 0:34,00,2451,605,1.5,N
1/1/2025 0:34,00,2480,596,1.5,N
1/1/2025 0:34,00,2403,610,3.5,N
1/1/2025 0:34,00,2446,593,3.5,N
1/1/2025 0:34,00,2496,601,1.5,N
1/1/2025 0:34,00,2459,609,1.5,N
1/1/2025 0:34,00,2465,603,1.5,N
1/1/2025 0:35,00,2467,599,1.5,N
1/1/2025 0:35,00,2499,595,2.5,N
1/1/2025 0:35,00,2438,606,3.5,N
1/1/2025 0:35,00,2411,610,3.5,N
1/1/2025 0:35,00,2403,608,2.5,N
1/1/2025 0:35,00,2492,610,2.5,N
1/1/2025 0:35,00,2436,598,3.5,N
1/1/2025 0:35,00,2500,605,3.5,N
1/1/2025 0:35,00,2492,590,3.5,N
1/1/2025 0:35,00,2455,590,1.5,N
1/1/2025 0:35,00,2478,607,3.5,N
1/1/2025 0:35,00,2494,597,2.5,N
1/1/2025 0:35,00,2468,609,2.5,N
1/1/2025 0:35,00,2404,600,1.5,N
1/1/2025 0:35,00,2500,597,3.5,N
1/1/2025 0:35,00,2493,607,3.5,N
1/1/2025 0:35,00,2468,595,3.5,N
1/1/2025 0:35,00,2473,598,1.5,N
1/1/2025 0:35,00,2485,593,2.5,N
1/1/2025 0:35,00,2474,594,2.5,N
1/1/2025 0:35,00,2474,590,3.5,N
1/1/2025 0:35,00,2428,592,1.5,N
1/1/2025 0:35,00,2442,592,1.5,N
1/1/2025 0:35,00,2462,592,1.5,N
1/1/2025 0:35,00,2440,609,3.5,N
1/1/2025 0:35,00,2413,590,2.5,N
1/1/2025 0:35,00,2498,608,1.5,N
1/1/2025 0:35,00,2403,601,1.5,N
1/1/2025 0:35,00,2417,593,3.5,N
1/1/2025 0:35,00,2460,593,1.5,N
1/1/2025 0:35,00,2500,608,3.5,N
1/1/2025 0:35,00,2495,591,1.5,N
1/1/2025 0:35,00,2429,598,2.5,N
1/1/2025 0:35,00,2462,604,3.5,N
1/1/2025 0:35,00,2460,610,1.5,N
1/1/2025 0:35,00,2485,598,1.5,N
1/1/2025 0:35,00,2440,591,2.5,N
1/1/2025 0:35,00,2420,603,1.5,N
1/1/2025 0:35,00,2494,591,3.5,N
1/1/2025 0:35,00,2473,597,3.5,N
1/1/2025 0:35,00,2405,603,3.5,N
1/1/2025 0:35,00,2435,602,3.5,N
1/1/2025 0:35,00,2430,602,1.5,N
1/1/2025 0:35,00,2421,608,1.5,N
1/1/2025 0:35,00,2415,609,1.5,N
1/1/2025 0:35,00,2464,606,2.5,N
1/1/2025 0:35,00,2429,602,2.5,N
1/1/2025 0:35,00,2421,595,3.5,N
1/1/2025 0:35,00,2405,602,1.5,N
1/1/2025 0:35,00,2400,593,2.5,N
1/1/2025 0:35,00,2496,601,1.5,N
1/1/2025 0:35,00,2435,599,1.5,N
1/1/2025 0:35,00,2473,610,2.5,N
1/1/2025 0:35,00,2478,595,2.5,N
1/1/2025 0:35,00,2495,593,3.5,N
1/1/2025 0:35,00,2480,590,1.5,N
1/1/2025 0:35,00,2438,603,3.5,N
1/1/2025 0:35,00,2445,602,1.5,N
1/1/2025 0:35,00,2461,597,3.5,N
1/1/2025 0:35,00,2447,591,3.5,N
1/1/2025 0:36,00,2476,607,3.5,N
1/1/2025 0:36,00,2448,594,2.5,N
1/1/2025 0:36,00,2447,599,1.5,N
1/1/2025 0:36,00,2465,591,2.5,N
1/1/2025 0:36,00,2429,599,2.5,N
1/1/2025 0:36,00,2413,607,2.5,N
1/1/2025 0:36,00,2425,601,2.5,N
1/1/2025 0:36,00,2480,605,1.5,N
1/1/2025 0:36,00,2446,604,3.5,N
1/1/2025 0:36,00,2493,602,2.5,N
1/1/2025 0:36,00,2461,602,3.5,N
1/1/2025 0:36,00,2431,594,3.5,N
1/1/2025 0:36,00,2455,610,3.5,N
1/1/2025 0:36,00,2454,607,2.5,N
1/1/2025 0:36,00,2482,598,1.5,N
1/1/2025 0:36,00,2465,602,1.5,N
1/1/2025 0:36,00,2480,602,3.5,N
1/1/2025 0:36,00,2448,609,1.5,N
1/1/2025 0:36,00,2403,597,2.5,N
1/1/2025 0:36,00,2477,592,3.5,N
1/1/2025 0:36,00,2446,596,3.5,N
1/1/2025 0:36,00,2467,596,3.5,N
1/1/2025 0:36,00,2426,595,2.5,N
1/1/2025 0:36,00,2474,590,3.5,N
1/1/2025 0:36,00,2442,605,1.5,N
1/1/2025 0:36,00,2465,593,3.5,N
1/1/2025 0:36,00,2480,608,3.5,N
1/1/2025 0:36,00,2435,608,2.5,N
1/1/2025 0:36,00,2412,590,1.5,N
1/1/2025 0:36,00,2461,598,1.5,N
1/1/2025 0:36,00,2453,605,1.5,N
1/1/2025 0:36,00,2467,599,1.5,N
1/1/2025 0:36,00,2453,594,1.5,N
1/1/2025 0:36,00,2496,606,3.5,N
1/1/2025 0:36,00,2496,591,3.5,N
1/1/2025 0:36,00,2402,602,2.5,N
1/1/2025 0:36,00,2479,599,2.5,N
1/1/2025 0:36,00,2500,596,2.5,N
1/1/2025 0:36,00,2414,600,2.5,N
1/1/2025 0:36,00,2461,610,3.5,N
1/1/2025 0:36,00,2426,603,1.5,N
1/1/2025 0:36,00,2457,608,1.5,N
1/1/2025 0:36,00,2469,593,1.5,N
1/1/2025 0:36,00,2452,608,2.5,N
1/1/2025 0:36,00,2422,608,3.5,N
1/1/2025 0:36,00,2433,607,2.5,N
1/1/2025 0:36,00,2484,598,3.5,N
1/1/2025 0:36,00,2486,603,3.5,N
1/1/2025 0:36,00,2456,599,1.5,N
1/1/2025 0:36,00,2491,605,2.5,N
1/1/2025 0:36,00,2480,596,2.5,N
1/1/2025 0:36,00,2471,591,1.5,N
1/1/2025 0:36,00,2433,607,3.5,N
1/1/2025 0:36,00,2418,598,1.5,N
1/1/2025 0:36,00,2427,590,2.5,N
1/1/2025 0:36,00,2440,591,3.5,N
1/1/2025 0:36,00,2448,602,1.5,N
1/1/2025 0:36,00,2495,595,1.5,N
1/1/2025 0:36,00,2439,610,2.5,N
1/1/2025 0:36,00,2486,600,3.5,N
1/1/2025 0:37,00,2462,590,2.5,N
1/1/2025 0:37,00,2423,607,2.5,N
1/1/2025 0:37,00,2476,603,2.5,N
1/1/2025 0:37,00,2492,593,2.5,N
1/1/2025 0:37,00,2422,610,2.5,N
1/1/2025 0:37,00,2434,603,2.5,N
1/1/2025 0:37,00,2476,593,1.5,N
1/1/2025 0:37,00,2464,630,1.5,Y
1/1/2025 0:37,00,2441,630,2.5,Y
1/1/2025 0:37,00,2453,630,1.5,Y
1/1/2025 0:37,00,2434,630,2.5,Y
1/1/2025 0:37,00,2433,630,2.5,Y
1/1/2025 0:37,00,2477,630,2.5,Y
1/1/2025 0:37,00,2470,630,2.5,Y
1/1/2025 0:37,00,2439,630,3.5,Y
1/1/2025 0:37,00,2497,630,2.5,Y
1/1/2025 0:37,00,2460,630,3.5,Y
1/1/2025 0:37,00,2417,630,1.5,Y
1/1/2025 0:37,00,2475,630,1.5,Y
1/1/2025 0:37,00,2410,630,2.5,Y
1/1/2025 0:37,00,2430,630,2.5,Y
1/1/2025 0:37,00,2494,630,3.5,Y
1/1/2025 0:37,00,2438,630,3.5,Y
1/1/2025 0:37,00,2421,630,1.5,Y
1/1/2025 0:37,00,2480,630,3.5,Y
1/1/2025 0:37,00,2478,630,2.5,Y
1/1/2025 0:37,00,2454,630,3.5,Y
1/1/2025 0:37,00,2470,630,3.5,Y
1/1/2025 0:37,00,2480,630,1.5,Y
1/1/2025 0:37,00,2485,630,1.5,Y
1/1/2025 0:37,00,2414,630,2.5,Y
1/1/2025 0:37,00,2477,630,3.5,Y
1/1/2025 0:37,00,2495,630,2.5,Y
1/1/2025 0:37,00,2433,630,2.5,Y
1/1/2025 0:37,00,2457,630,3.5,Y
1/1/2025 0:37,00,2461,630,3.5,Y
1/1/2025 0:37,00,2482,630,2.5,Y
1/1/2025 0:37,00,2403,630,3.5,Y
1/1/2025 0:37,00,2472,630,2.5,Y
1/1/2025 0:37,00,2468,630,1.5,Y
1/1/2025 0:37,00,2451,630,1.5,Y
1/1/2025 0:37,00,2425,630,3.5,Y
1/1/2025 0:37,00,2459,630,2.5,Y
1/1/2025 0:37,00,2431,630,2.5,Y
1/1/2025 0:37,00,2496,630,1.5,Y
1/1/2025 0:37,00,2448,630,3.5,Y
1/1/2025 0:37,00,2454,630,3.5,Y
1/1/2025 0:37,00,2456,630,2.5,Y
1/1/2025 0:37,00,2429,630,3.5,Y
1/1/2025 0:37,00,2453,630,1.5,Y
1/1/2025 0:37,00,2497,630,3.5,Y
1/1/2025 0:37,00,2468,630,2.5,Y
1/1/2025 0:37,00,2407,630,1.5,Y
1/1/2025 0:37,00,2498,630,1.5,Y
1/1/2025 0:37,00,2431,630,3.5,Y
1/1/2025 0:37,00,2425,630,3.5,Y
1/1/2025 0:37,00,2456,630,1.5,Y
1/1/2025 0:37,00,2458,630,3.5,Y
1/1/2025 0:37,00,2498,630,2.5,Y
1/1/2025 0:37,00,2408,630,3.5,Y
1/1/2025 0:38,00,2404,630,1.5,Y
1/1/2025 0:38,00,2472,630,3.5,Y
1/1/2025 0:38,00,2456,630,3.5,Y
1/1/2025 0:38,00,2406,630,3.5,Y
1/1/2025 0:38,00,2468,594,1.5,N
1/1/2025 0:38,00,2401,607,3.5,N
1/1/2025 0:38,00,2443,602,1.5,N
1/1/2025 0:38,00,2422,594,2.5,N
1/1/2025 0:38,00,2474,608,2.5,N
1/1/2025 0:38,00,2457,599,3.5,N
1/1/2025 0:38,00,2498,596,3.5,N
1/1/2025 0:38,00,2433,601,1.5,N
1/1/2025 0:38,00,2458,594,2.5,N
1/1/2025 0:38,00,2483,609,1.5,N
1/1/2025 0:38,00,2417,599,3.5,N
1/1/2025 0:38,00,2444,593,3.5,N
1/1/2025 0:38,00,2473,590,1.5,N
1/1/2025 0:38,00,2467,596,3.5,N
1/1/2025 0:38,00,2421,596,2.5,N
1/1/2025 0:38,00,2456,609,1.5,N
1/1/2025 0:38,00,2421,597,1.5,N
1/1/2025 0:38,00,2466,597,3.5,N
1/1/2025 0:38,00,2441,601,2.5,N
1/1/2025 0:38,00,2417,602,1.5,N
1/1/2025 0:38,00,2440,603,1.5,N
1/1/2025 0:38,00,2476,602,3.5,N
1/1/2025 0:38,00,2497,606,2.5,N
1/1/2025 0:38,00,2445,602,1.5,N
1/1/2025 0:38,00,2482,605,1.5,N
1/1/2025 0:38,00,2463,593,1.5,N
1/1/2025 0:38,00,2499,594,1.5,N
1/1/2025 0:38,00,2468,601,2.5,N
1/1/2025 0:38,00,2471,593,3.5,N
1/1/2025 0:38,00,2454,608,3.5,N
1/1/2025 0:38,00,2416,592,3.5,N
1/1/2025 0:38,00,2456,605,2.5,N
1/1/2025 0:38,00,2498,594,2.5,N
1/1/2025 0:38,00,2432,594,2.5,N
1/1/2025 0:38,00,2452,598,3.5,N
1/1/2025 0:38,00,2495,605,1.5,N
1/1/2025 0:38,00,2439,595,3.5,N
1/1/2025 0:38,00,2429,605,3.5,N
1/1/2025 0:38,00,2478,593,3.5,N
