Time,HMR,Current,Voltage,Vibration,Temp,Failure
2:28:54 AM,20002,2470,601,3,28,N
2:28:55 AM,20002,2451,596,5,49,N
2:28:56 AM,20002,2487,598,4,36,N
2:28:57 AM,20002,2499,595,2,27,N
2:28:58 AM,20002,2475,598,5,34,N
2:28:59 AM,20002,2497,595,4,46,N
2:29:00 AM,20002,2459,599,4,31,N
2:29:01 AM,20002,2488,597,5,41,N
2:29:02 AM,20002,2494,598,3,38,N
2:29:03 AM,20002,2500,598,3,29,N
2:29:04 AM,20002,2464,603,4,40,N
2:29:05 AM,20002,2466,601,3,27,N
2:29:06 AM,20002,2471,597,3,33,N
2:29:07 AM,20002,2495,603,5,36,N
2:29:08 AM,20002,2481,596,3,42,N
2:29:09 AM,20002,2492,601,2,37,N
2:29:10 AM,20002,2461,600,2,25,N
2:29:11 AM,20002,2465,597,5,26,N
2:29:12 AM,20002,2490,597,2,42,N
2:29:13 AM,20002,2455,598,4,36,N
2:29:14 AM,20002,2490,599,5,25,N
2:29:15 AM,20002,2467,598,4,46,N
2:29:16 AM,20002,2480,600,2,47,N
2:29:17 AM,20002,2466,601,3,38,N
2:29:18 AM,20002,2497,597,5,29,N
2:29:19 AM,20002,2498,600,2,33,N
2:29:20 AM,20002,2452,598,5,29,N
2:29:21 AM,20002,2456,601,2,40,N
2:29:22 AM,20002,2493,595,2,45,N
2:29:23 AM,20002,2461,595,2,48,N
2:29:24 AM,20002,2452,598,3,40,N
2:29:25 AM,20002,2490,603,3,34,N
2:29:26 AM,20002,2495,601,3,45,N
2:29:27 AM,20002,2460,599,2,46,N
2:29:28 AM,20002,2469,595,2,44,N
2:29:29 AM,20002,2484,599,2,30,N
2:29:30 AM,20002,2470,598,3,27,N
2:29:31 AM,20002,2482,600,3,35,N
2:29:32 AM,20002,2497,601,3,46,N
2:29:33 AM,20002,2482,596,5,48,N
2:29:34 AM,20002,2475,599,4,43,N
2:29:35 AM,20002,2485,601,3,49,N
2:29:36 AM,20002,2463,601,2,38,N
2:29:37 AM,20002,2453,595,3,35,N
2:29:38 AM,20002,2485,599,2,38,N
2:29:39 AM,20002,2455,597,5,44,N
2:29:40 AM,20002,2450,597,2,33,N
2:29:41 AM,20002,2465,596,5,25,N
2:29:42 AM,20002,2500,595,5,44,N
2:29:43 AM,20002,2485,596,4,38,N
2:29:44 AM,20002,2463,595,2,33,N
2:29:45 AM,20002,2469,599,4,28,N
2:29:46 AM,20002,2485,599,2,26,N
2:29:47 AM,20002,2473,601,3,41,N
2:29:48 AM,20002,2477,600,3,27,N
2:29:49 AM,20002,2461,603,3,30,N
2:29:50 AM,20002,2498,597,5,44,N
2:29:51 AM,20002,2458,602,2,27,N
2:29:52 AM,20002,2486,602,2,28,N
2:29:53 AM,20002,2493,603,5,41,N
2:29:54 AM,20002,2479,603,5,49,N
2:29:55 AM,20002,2489,603,4,47,N
2:29:56 AM,20002,2477,600,2,29,N
2:29:57 AM,20002,2478,597,2,36,N
2:29:58 AM,20002,2460,603,4,35,N
2:29:59 AM,20002,2495,600,5,40,N
2:30:00 AM,20002,2471,603,5,43,N
2:30:01 AM,20002,2459,603,5,31,N
2:30:02 AM,20002,2499,598,5,45,N
2:30:03 AM,20002,2461,599,3,33,N
2:30:04 AM,20002,2463,602,4,25,N
2:30:05 AM,20002,2463,600,3,28,N
2:30:06 AM,20002,2469,603,5,36,N
2:30:07 AM,20002,2453,595,2,35,N
2:30:08 AM,20002,2464,601,4,46,N
2:30:09 AM,20002,2480,597,3,35,N
2:30:10 AM,20002,2459,603,2,46,N
2:30:11 AM,20002,2465,597,2,42,N
2:30:12 AM,20002,2463,603,3,35,N
2:30:13 AM,20002,2471,596,5,49,N
2:30:14 AM,20002,2498,598,3,46,N
2:30:15 AM,20002,2467,597,4,28,N
2:30:16 AM,20002,2476,601,3,39,N
2:30:17 AM,20002,2480,595,3,32,N
2:30:18 AM,20002,2488,598,3,48,N
2:30:19 AM,20002,2451,603,3,43,N
2:30:20 AM,20002,2458,596,4,29,N
2:30:21 AM,20002,2470,597,5,39,N
2:30:22 AM,20002,2499,600,3,45,N
2:30:23 AM,20002,2466,600,4,49,N
2:30:24 AM,20002,2481,597,5,26,N
2:30:25 AM,20002,2493,601,4,42,N
2:30:26 AM,20002,2485,601,3,35,N
2:30:27 AM,20002,2455,599,2,45,N
2:30:28 AM,20002,2451,600,3,29,N
2:30:29 AM,20002,2472,595,3,48,N
2:30:30 AM,20002,2487,603,3,35,N
2:30:31 AM,20002,2464,595,3,25,N
2:30:32 AM,20002,2468,601,4,44,N
2:30:33 AM,20002,2500,603,2,40,N
2:30:34 AM,20002,2478,597,2,43,N
2:30:35 AM,20002,2454,595,4,30,N
2:30:36 AM,20002,2479,598,2,48,N
2:30:37 AM,20002,2487,595,5,40,N
2:30:38 AM,20002,2490,596,2,29,N
2:30:39 AM,20002,2499,599,3,42,N
2:30:40 AM,20002,2460,603,3,40,N
2:30:41 AM,20002,2488,603,4,28,N
2:30:42 AM,20002,2499,599,4,27,N
2:30:43 AM,20002,2497,601,4,34,N
2:30:44 AM,20002,2464,602,3,27,N
2:30:45 AM,20002,2483,598,2,48,N
2:30:46 AM,20002,2485,602,2,30,N
2:30:47 AM,20002,2473,601,2,37,N
2:30:48 AM,20002,2452,601,5,42,N
2:30:49 AM,20002,2455,596,5,45,N
2:30:50 AM,20002,2493,596,3,32,N
2:30:51 AM,20002,2468,599,5,50,N
2:30:52 AM,20002,2451,596,5,47,N
2:30:53 AM,20002,2468,602,3,37,N
2:30:54 AM,20002,2456,595,3,46,N
2:30:55 AM,20002,2488,600,3,39,N
2:30:56 AM,20002,2493,595,5,27,N
2:30:57 AM,20002,2493,603,5,42,N
2:30:58 AM,20002,2491,603,4,27,N
2:30:59 AM,20002,2467,603,2,28,N
2:31:00 AM,20002,2487,595,3,33,N
2:31:01 AM,20002,2494,603,5,43,N
2:31:02 AM,20002,2484,600,5,37,N
2:31:03 AM,20002,2451,599,3,47,N
2:31:04 AM,20002,2482,602,2,29,N
2:31:05 AM,20002,2466,603,3,25,N
2:31:06 AM,20002,2464,596,5,36,N
2:31:07 AM,20002,2471,600,4,30,N
2:31:08 AM,20002,2465,601,5,30,N
2:31:09 AM,20002,2475,600,3,34,N
2:31:10 AM,20002,2460,596,3,41,N
2:31:11 AM,20002,2474,598,4,34,N
2:31:12 AM,20002,2486,598,2,25,N
2:31:13 AM,20002,2492,603,4,42,N
2:31:14 AM,20002,2461,602,3,30,N
2:31:15 AM,20002,2496,603,5,26,N
2:31:16 AM,20002,2489,595,4,40,N
2:31:17 AM,20002,2473,603,4,29,N
2:31:18 AM,20002,2463,603,3,25,N
2:31:19 AM,20002,2462,599,2,39,N
2:31:20 AM,20002,2459,601,3,39,N
2:31:21 AM,20002,2498,599,4,30,N
2:31:22 AM,20002,2486,597,3,30,N
2:31:23 AM,20002,2476,597,4,32,N
2:31:24 AM,20002,2499,602,2,33,N
2:31:25 AM,20002,2463,595,5,34,N
2:31:26 AM,20002,2480,599,5,29,N
2:31:27 AM,20002,2495,601,4,43,N
2:31:28 AM,20002,2464,601,2,35,N
2:31:29 AM,20002,2492,601,2,39,N
2:31:30 AM,20002,2470,603,2,49,N
2:31:31 AM,20002,2455,601,4,30,N
2:31:32 AM,20002,2483,599,2,32,N
2:31:33 AM,20002,2454,595,2,40,N
2:31:34 AM,20002,2496,598,3,38,N
2:31:35 AM,20002,2496,599,5,41,N
2:31:36 AM,20002,2452,600,5,38,N
2:31:37 AM,20002,2453,597,5,43,N
2:31:38 AM,20002,2461,597,3,41,N
2:31:39 AM,20002,2491,595,2,39,N
2:31:40 AM,20002,2498,602,2,40,N
2:31:41 AM,20002,2467,597,2,41,N
2:31:42 AM,20002,2488,601,4,35,N
2:31:43 AM,20002,2469,595,4,35,N
2:31:44 AM,20002,2477,597,3,29,N
2:31:45 AM,20002,2474,601,5,30,N
2:31:46 AM,20002,2467,603,3,47,N
2:31:47 AM,20002,2494,595,4,37,N
2:31:48 AM,20002,2489,602,2,26,N
2:31:49 AM,20002,2479,598,5,26,N
2:31:50 AM,20002,2474,600,3,31,N
2:31:51 AM,20002,2498,602,2,50,N
2:31:52 AM,20002,2473,600,2,37,N
2:31:53 AM,20002,2486,597,3,27,N
2:31:54 AM,20002,2487,602,4,48,N
2:31:55 AM,20002,2470,599,4,42,N
2:31:56 AM,20002,2481,595,5,37,N
2:31:57 AM,20002,2496,601,2,25,N
2:31:58 AM,20002,2473,598,2,47,N
2:31:59 AM,20002,2497,600,4,46,N
2:32:00 AM,20002,2496,599,2,32,N
2:32:01 AM,20002,2492,595,2,43,N
2:32:02 AM,20002,2451,599,2,44,N
2:32:03 AM,20002,2456,596,5,25,N
2:32:04 AM,20002,2459,595,3,32,N
2:32:05 AM,20002,2478,600,5,31,N
2:32:06 AM,20002,2485,600,3,28,N
2:32:07 AM,20002,2461,599,5,44,N
2:32:08 AM,20002,2492,602,4,43,N
2:32:09 AM,20002,2493,600,3,49,N
2:32:10 AM,20002,2465,595,5,42,N
2:32:11 AM,20002,2465,600,2,37,N
2:32:12 AM,20002,2455,603,5,50,N
2:32:13 AM,20002,2451,600,3,26,N
2:32:14 AM,20002,2474,599,2,36,N
2:32:15 AM,20002,2476,597,4,25,N
2:32:16 AM,20002,2493,599,4,34,N
2:32:17 AM,20002,2461,598,3,43,N
2:32:18 AM,20002,2497,599,5,35,N
2:32:19 AM,20002,2453,603,5,38,N
2:32:20 AM,20002,2480,599,2,28,N
2:32:21 AM,20002,2461,596,3,42,N
2:32:22 AM,20002,2453,595,4,29,N
2:32:23 AM,20002,2457,599,4,41,N
2:32:24 AM,20002,2451,599,3,50,N
2:32:25 AM,20002,2491,599,5,32,N
2:32:26 AM,20002,2490,601,5,40,N
2:32:27 AM,20002,2463,603,3,26,N
2:32:28 AM,20002,2490,603,5,38,N
2:32:29 AM,20002,2500,600,2,46,N
2:32:30 AM,20002,2470,600,5,27,N
2:32:31 AM,20002,2462,595,4,49,N
2:32:32 AM,20002,2500,603,3,27,N
2:32:33 AM,20002,2450,600,2,27,N
2:32:34 AM,20002,2471,602,4,33,N
2:32:35 AM,20002,2478,603,2,48,N
2:32:36 AM,20002,2500,598,4,48,N
2:32:37 AM,20002,2484,601,4,42,N
2:32:38 AM,20002,2451,595,3,44,N
2:32:39 AM,20002,2490,597,5,38,N
2:32:40 AM,20002,2450,600,2,35,N
2:32:41 AM,20002,2478,597,5,47,N
2:32:42 AM,20002,2477,597,2,27,N
2:32:43 AM,20002,2460,597,5,45,N
2:32:44 AM,20002,2454,601,4,41,N
2:32:45 AM,20002,2455,596,4,47,N
2:32:46 AM,20002,2496,595,2,31,N
2:32:47 AM,20002,2450,599,2,37,N
2:32:48 AM,20002,2490,600,2,40,N
2:32:49 AM,20002,2465,600,3,43,N
2:32:50 AM,20002,2476,598,3,34,N
2:32:51 AM,20002,2465,601,2,42,N
2:32:52 AM,20002,2479,601,3,44,N
2:32:53 AM,20002,2490,598,4,40,N
2:32:54 AM,20002,2451,603,4,29,N
2:32:55 AM,20002,2459,596,4,31,N
2:32:56 AM,20002,2468,603,3,28,N
2:32:57 AM,20002,2474,602,5,26,N
2:32:58 AM,20002,2459,602,5,41,N
2:32:59 AM,20002,2481,597,4,46,N
2:33:00 AM,20002,2490,595,3,47,N
2:33:01 AM,20002,2486,597,5,42,N
2:33:02 AM,20002,2462,601,5,31,N
2:33:03 AM,20002,2486,601,3,39,N
2:33:04 AM,20002,2465,601,3,48,N
2:33:05 AM,20002,2460,603,2,30,N
2:33:06 AM,20002,2482,600,2,36,N
2:33:07 AM,20002,2473,595,4,36,N
2:33:08 AM,20002,2485,600,3,38,N
2:33:09 AM,20002,2454,595,3,37,N
2:33:10 AM,20002,2462,595,2,42,N
2:33:11 AM,20002,2456,597,4,30,N
2:33:12 AM,20002,2450,600,5,45,N
2:33:13 AM,20002,2477,600,3,42,N
2:33:14 AM,20002,2477,600,4,28,N
2:33:15 AM,20002,2459,595,5,31,N
2:33:16 AM,20002,2490,601,2,34,N
2:33:17 AM,20002,2489,596,2,48,N
2:33:18 AM,20002,2454,602,5,41,N
2:33:19 AM,20002,2463,597,5,31,N
2:33:20 AM,20002,2482,601,3,39,N
2:33:21 AM,20002,2470,601,5,43,N
2:33:22 AM,20002,2467,598,5,38,N
2:33:23 AM,20002,2490,600,3,40,N
2:33:24 AM,20002,2470,599,2,44,N
2:33:25 AM,20002,2481,600,3,35,N
2:33:26 AM,20002,2462,597,5,28,N
2:33:27 AM,20002,2485,596,3,29,N
2:33:28 AM,20002,2453,600,4,33,N
2:33:29 AM,20002,2469,595,4,33,N
2:33:30 AM,20002,2476,595,4,45,N
2:33:31 AM,20002,2451,598,4,26,N
2:33:32 AM,20002,2464,601,2,50,N
2:33:33 AM,20002,2459,601,3,37,N
2:33:34 AM,20002,2481,600,4,27,N
2:33:35 AM,20002,2488,602,5,41,N
2:33:36 AM,20002,2495,602,5,47,N
2:33:37 AM,20002,2456,602,5,40,N
2:33:38 AM,20002,2500,599,2,30,N
2:33:39 AM,20002,2491,597,5,48,N
2:33:40 AM,20002,2461,600,4,45,N
2:33:41 AM,20002,2480,603,2,42,N
2:33:42 AM,20002,2456,600,5,44,N
2:33:43 AM,20002,2474,602,5,42,N
2:33:44 AM,20002,2452,600,5,45,N
2:33:45 AM,20002,2460,603,3,46,N
2:33:46 AM,20002,2499,602,3,34,N
2:33:47 AM,20002,2463,599,2,32,N
2:33:48 AM,20002,2484,600,2,49,N
2:33:49 AM,20002,2467,597,4,29,N
2:33:50 AM,20002,2468,599,4,41,N
2:33:51 AM,20002,2465,603,5,34,N
2:33:52 AM,20002,2477,598,2,43,N
2:33:53 AM,20002,2471,600,5,32,N
2:33:54 AM,20002,2456,598,2,30,N
2:33:55 AM,20002,2458,597,5,32,N
2:33:56 AM,20002,2485,598,5,41,N
2:33:57 AM,20002,2451,599,3,47,N
2:33:58 AM,20002,2461,598,3,50,N
2:33:59 AM,20002,2481,601,2,33,N
2:34:00 AM,20002,2472,602,3,35,N
2:34:01 AM,20002,2468,600,4,26,N
2:34:02 AM,20002,2489,596,2,27,N
2:34:03 AM,20002,2495,598,5,49,N
2:34:04 AM,20002,2484,600,4,26,N
2:34:05 AM,20002,2487,598,4,28,N
2:34:06 AM,20002,2480,603,2,46,N
2:34:07 AM,20002,2484,598,3,33,N
2:34:08 AM,20002,2470,602,4,36,N
2:34:09 AM,20002,2457,602,4,48,N
2:34:10 AM,20002,2469,603,5,39,N
2:34:11 AM,20002,2487,601,2,39,N
2:34:12 AM,20002,2492,601,2,43,N
2:34:13 AM,20002,2458,601,3,38,N
2:34:14 AM,20002,2473,601,2,38,N
2:34:15 AM,20002,2487,598,5,35,N
2:34:16 AM,20002,2451,597,4,41,N
2:34:17 AM,20002,2485,597,5,37,N
2:34:18 AM,20002,2481,600,3,27,N
2:34:19 AM,20002,2457,603,5,29,N
2:34:20 AM,20002,2473,595,4,45,N
2:34:21 AM,20002,2500,602,3,36,N
2:34:22 AM,20002,2498,601,4,40,N
2:34:23 AM,20002,2496,600,3,37,N
2:34:24 AM,20002,2458,599,3,26,N
2:34:25 AM,20002,2484,601,4,41,N
2:34:26 AM,20002,2494,598,3,46,N
2:34:27 AM,20002,2457,595,4,34,N
2:34:28 AM,20002,2492,601,5,47,N
2:34:29 AM,20002,2481,601,2,36,N
2:34:30 AM,20002,2457,603,2,48,N
2:34:31 AM,20002,2478,601,4,31,N
2:34:32 AM,20002,2461,602,2,31,N
2:34:33 AM,20002,2455,596,2,43,N
2:34:34 AM,20002,2460,596,2,28,N
2:34:35 AM,20002,2481,602,3,29,N
2:34:36 AM,20002,2470,598,5,26,N
2:34:37 AM,20002,2500,596,5,25,N
2:34:38 AM,20002,2486,598,2,37,N
2:34:39 AM,20002,2490,601,2,44,N
2:34:40 AM,20002,2472,595,3,46,N
2:34:41 AM,20002,2487,597,2,49,N
2:34:42 AM,20002,2473,601,3,27,N
2:34:43 AM,20002,2496,603,2,39,N
2:34:44 AM,20002,2474,600,5,48,N
2:34:45 AM,20002,2490,601,5,37,N
2:34:46 AM,20002,2468,599,4,33,N
2:34:47 AM,20002,2488,600,5,35,N
2:34:48 AM,20002,2466,599,3,34,N
2:34:49 AM,20002,2491,595,2,25,N
2:34:50 AM,20002,2492,599,4,48,N
2:34:51 AM,20002,2494,600,4,47,N
2:34:52 AM,20002,2460,600,2,45,N
2:34:53 AM,20002,2499,602,2,49,N
2:34:54 AM,20002,2459,602,4,50,N
2:34:55 AM,20002,2472,601,5,39,N
2:34:56 AM,20002,2485,601,2,41,N
2:34:57 AM,20002,2477,597,5,28,N
2:34:58 AM,20002,2487,599,4,42,N
2:34:59 AM,20002,2455,602,4,49,N
2:35:00 AM,20002,2493,603,2,48,N
2:35:01 AM,20002,2474,598,3,45,N
2:35:02 AM,20002,2479,603,5,40,N
2:35:03 AM,20002,2452,600,4,48,N
2:35:04 AM,20002,2481,596,4,31,N
2:35:05 AM,20002,2493,600,2,42,N
2:35:06 AM,20002,2482,597,4,33,N
2:35:07 AM,20002,2465,598,2,29,N
2:35:08 AM,20002,2461,599,2,33,N
2:35:09 AM,20002,2457,596,4,49,N
2:35:10 AM,20002,2462,601,4,34,N
2:35:11 AM,20002,2463,598,5,47,N
2:35:12 AM,20002,2454,597,5,49,N
2:35:13 AM,20002,2500,601,2,46,N
2:35:14 AM,20002,2458,602,5,37,N
2:35:15 AM,20002,2480,599,4,25,N
2:35:16 AM,20002,2485,596,5,27,N
2:35:17 AM,20002,2499,598,3,49,N
2:35:18 AM,20002,2500,600,2,27,N
2:35:19 AM,20002,2493,603,5,46,N
2:35:20 AM,20002,2478,602,2,33,N
2:35:21 AM,20002,2454,596,3,35,N
2:35:22 AM,20002,2452,603,2,33,N
2:35:23 AM,20002,2496,602,2,49,N
2:35:24 AM,20002,2487,595,4,37,N
2:35:25 AM,20002,2457,603,2,34,N
2:35:26 AM,20002,2486,600,4,44,N
2:35:27 AM,20002,2450,600,3,28,N
2:35:28 AM,20002,2456,602,4,33,N
2:35:29 AM,20002,2484,598,4,44,N
2:35:30 AM,20002,2475,603,5,38,N
2:35:31 AM,20002,2494,595,5,27,N
2:35:32 AM,20002,2495,600,4,31,N
2:35:33 AM,20002,2498,597,4,34,N
2:35:34 AM,20002,2477,600,3,49,N
2:35:35 AM,20002,2486,601,3,41,N
2:35:36 AM,20002,2483,602,2,34,N
2:35:37 AM,20002,2495,596,5,49,N
2:35:38 AM,20002,2490,598,3,45,N
2:35:39 AM,20002,2492,600,2,38,N
2:35:40 AM,20002,2495,599,2,39,N
2:35:41 AM,20002,2475,595,5,41,N
2:35:42 AM,20002,2477,595,4,31,N
2:35:43 AM,20002,2460,602,5,37,N
2:35:44 AM,20002,2464,595,3,27,N
2:35:45 AM,20002,2472,601,3,35,N
2:35:46 AM,20002,2479,603,5,47,N
2:35:47 AM,20002,2490,599,5,29,N
2:35:48 AM,20002,2469,603,4,33,N
2:35:49 AM,20002,2462,602,2,44,N
2:35:50 AM,20002,2499,602,4,36,N
2:35:51 AM,20002,2457,603,2,41,N
2:35:52 AM,20002,2454,596,4,34,N
2:35:53 AM,20002,2466,599,5,39,N
2:35:54 AM,20002,2453,600,5,46,N
2:35:55 AM,20002,2453,596,4,40,N
2:35:56 AM,20002,2497,602,4,30,N
2:35:57 AM,20002,2488,596,2,28,N
2:35:58 AM,20002,2450,598,4,47,N
2:35:59 AM,20002,2463,599,2,36,N
2:36:00 AM,20002,2455,596,5,44,N
2:36:01 AM,20002,2497,596,2,28,N
2:36:02 AM,20002,2497,595,5,42,N
2:36:03 AM,20002,2488,599,3,41,N
2:36:04 AM,20002,2467,595,2,25,N
2:36:05 AM,20002,2492,600,4,46,N
2:36:06 AM,20002,2450,595,5,44,N
2:36:07 AM,20002,2454,600,3,38,N
2:36:08 AM,20002,2456,599,2,39,N
2:36:09 AM,20002,2482,599,2,35,N
2:36:10 AM,20002,2450,596,3,33,N
2:36:11 AM,20002,2450,602,2,48,N
2:36:12 AM,20002,2478,595,2,25,N
2:36:13 AM,20002,2464,601,3,34,N
2:36:14 AM,20002,2487,596,3,49,N
2:36:15 AM,20002,2468,596,3,37,N
2:36:16 AM,20002,2489,600,2,25,N
2:36:17 AM,20002,2491,598,4,49,N
2:36:18 AM,20002,2481,597,2,45,N
2:36:19 AM,20002,2495,597,3,27,N
2:36:20 AM,20002,2451,603,3,26,N
2:36:21 AM,20002,2476,603,4,30,N
2:36:22 AM,20002,2457,602,2,25,N
2:36:23 AM,20002,2451,600,2,34,N
2:36:24 AM,20002,2458,599,4,47,N
2:36:25 AM,20002,2481,602,3,25,N
2:36:26 AM,20002,2470,600,5,36,N
2:36:27 AM,20002,2461,596,2,30,N
2:36:28 AM,20002,2463,600,4,50,N
2:36:29 AM,20002,2464,599,2,31,N
2:36:30 AM,20002,2472,596,5,39,N
2:36:31 AM,20002,2479,596,4,41,N
2:36:32 AM,20002,2489,598,5,37,N
2:36:33 AM,20002,2475,602,2,35,N
2:36:34 AM,20002,2458,595,2,39,N
2:36:35 AM,20002,2491,601,4,29,N
2:36:36 AM,20002,2479,596,3,26,N
2:36:37 AM,20002,2467,601,3,31,N
2:36:38 AM,20002,2473,603,4,35,N
2:36:39 AM,20002,2468,601,4,33,N
2:36:40 AM,20002,2486,598,5,28,N
2:36:41 AM,20002,2495,602,5,42,N
2:36:42 AM,20002,2484,599,3,47,N
2:36:43 AM,20002,2453,602,3,43,N
2:36:44 AM,20002,2458,595,5,33,N
2:36:45 AM,20002,2482,603,2,27,N
2:36:46 AM,20002,2492,597,3,29,N
2:36:47 AM,20002,2493,600,2,33,N
2:36:48 AM,20002,2477,599,5,34,N
2:36:49 AM,20002,2496,597,5,44,N
2:36:50 AM,20002,2488,602,4,41,N
2:36:51 AM,20002,2466,600,4,45,N
2:36:52 AM,20002,2468,600,4,28,N
2:36:53 AM,20002,2477,598,3,33,N
2:36:54 AM,20002,2495,598,4,48,N
2:36:55 AM,20002,2458,596,3,30,N
2:36:56 AM,20002,2472,600,4,29,N
2:36:57 AM,20002,2489,599,5,28,N
2:36:58 AM,20002,2462,596,4,34,N
2:36:59 AM,20002,2471,602,2,38,N
2:37:00 AM,20002,2450,601,5,30,N
2:37:01 AM,20002,2474,601,3,31,N
2:37:02 AM,20002,2481,598,4,33,N
2:37:03 AM,20002,2478,597,5,36,N
2:37:04 AM,20002,2483,601,5,41,N
2:37:05 AM,20002,2482,599,4,50,N
2:37:06 AM,20002,2484,596,2,47,N
2:37:07 AM,20002,2479,598,2,38,N
2:37:08 AM,20002,2474,600,5,28,N
2:37:09 AM,20002,2469,603,3,42,N
2:37:10 AM,20002,2486,603,5,44,N
2:37:11 AM,20002,2479,598,2,38,N
2:37:12 AM,20002,2462,601,2,38,N
2:37:13 AM,20002,2476,600,4,27,N
2:37:14 AM,20002,2460,597,5,31,N
2:37:15 AM,20002,2490,602,3,40,N
2:37:16 AM,20002,2459,597,5,38,N
2:37:17 AM,20002,2497,603,2,28,N
2:37:18 AM,20002,2492,601,4,30,N
2:37:19 AM,20002,2451,603,5,43,N
2:37:20 AM,20002,2493,595,3,33,N
2:37:21 AM,20002,2467,600,4,32,N
2:37:22 AM,20002,2500,596,3,36,N
2:37:23 AM,20002,2488,600,2,39,N
2:37:24 AM,20002,2464,598,5,28,N
2:37:25 AM,20002,2480,603,4,38,N
2:37:26 AM,20002,2457,595,5,31,N
2:37:27 AM,20002,2475,599,2,49,N
2:37:28 AM,20002,2474,597,4,46,N
2:37:29 AM,20002,2499,601,5,26,N
2:37:30 AM,20002,2453,603,4,28,N
2:37:31 AM,20002,2492,602,4,50,N
2:37:32 AM,20002,2479,601,3,29,N
2:37:33 AM,20002,2454,600,4,39,N
2:37:34 AM,20002,2483,603,3,37,N
2:37:35 AM,20002,2484,598,4,41,N
2:37:36 AM,20002,2472,595,4,39,N
2:37:37 AM,20002,2463,597,5,38,N
2:37:38 AM,20002,2486,601,4,49,N
2:37:39 AM,20002,2482,600,4,37,N
2:37:40 AM,20002,2484,602,5,42,N
2:37:41 AM,20002,2489,596,4,46,N
2:37:42 AM,20002,2492,601,3,38,N
2:37:43 AM,20002,2459,598,4,50,N
2:37:44 AM,20002,2473,602,4,40,N
2:37:45 AM,20002,2453,600,5,40,N
2:37:46 AM,20002,2455,599,5,45,N
2:37:47 AM,20002,2476,598,2,42,N
2:37:48 AM,20002,2500,597,4,37,N
2:37:49 AM,20002,2475,599,4,30,N
2:37:50 AM,20002,2459,598,2,41,N
2:37:51 AM,20002,2489,595,4,33,N
2:37:52 AM,20002,2481,602,3,37,N
2:37:53 AM,20002,2470,598,3,29,N
2:37:54 AM,20002,2477,597,5,32,N
2:37:55 AM,20002,2466,602,2,47,N
2:37:56 AM,20002,2459,595,5,36,N
2:37:57 AM,20002,2450,597,3,35,N
2:37:58 AM,20002,2488,603,4,42,N
2:37:59 AM,20002,2463,602,5,34,N
2:38:00 AM,20002,2450,597,2,36,N
2:38:01 AM,20002,2469,602,4,25,N
2:38:02 AM,20002,2498,598,5,26,N
2:38:03 AM,20002,2477,595,5,26,N
2:38:04 AM,20002,2455,600,2,47,N
2:38:05 AM,20002,2478,603,4,26,N
2:38:06 AM,20002,2472,600,3,36,N
2:38:07 AM,20002,2478,595,4,28,N
2:38:08 AM,20002,2475,599,4,45,N
2:38:09 AM,20002,2465,595,2,35,N
2:38:10 AM,20002,2463,595,3,34,N
2:38:11 AM,20002,2458,600,2,28,N
2:38:12 AM,20002,2467,595,5,35,N
2:38:13 AM,20002,2495,597,3,44,N
2:38:14 AM,20002,2478,596,2,44,N
2:38:15 AM,20002,2452,597,3,36,N
2:38:16 AM,20002,2477,603,2,49,N
2:38:17 AM,20002,2488,601,4,48,N
2:38:18 AM,20002,2465,598,3,29,N
2:38:19 AM,20002,2460,602,3,36,N
2:38:20 AM,20002,2459,600,5,44,N
2:38:21 AM,20002,2496,602,4,26,N
2:38:22 AM,20002,2482,596,4,36,N
2:38:23 AM,20002,2482,598,2,37,N
2:38:24 AM,20002,2460,603,3,48,N
2:38:25 AM,20002,2491,603,4,49,N
2:38:26 AM,20002,2490,599,2,50,N
2:38:27 AM,20002,2478,600,4,36,N
2:38:28 AM,20002,2480,596,2,29,N
2:38:29 AM,20002,2467,598,5,28,N
2:38:30 AM,20002,2491,603,2,36,N
2:38:31 AM,20002,2499,595,2,26,N
2:38:32 AM,20002,2461,601,5,33,N
2:38:33 AM,20002,2453,603,4,28,N
2:38:34 AM,20002,2479,603,3,35,N
2:38:35 AM,20002,2481,603,5,34,N
2:38:36 AM,20002,2458,597,5,49,N
2:38:37 AM,20002,2478,595,3,33,N
2:38:38 AM,20002,2482,603,4,41,N
2:38:39 AM,20002,2468,601,3,28,N
2:38:40 AM,20002,2455,596,2,42,N
2:38:41 AM,20002,2474,595,4,29,N
2:38:42 AM,20002,2477,598,2,32,N
2:38:43 AM,20002,2490,600,2,44,N
2:38:44 AM,20002,2450,603,4,29,N
2:38:45 AM,20002,2493,599,5,33,N
2:38:46 AM,20002,2486,597,2,25,N
2:38:47 AM,20002,2467,598,3,29,N
2:38:48 AM,20002,2450,598,4,47,N
2:38:49 AM,20002,2455,598,2,26,N
2:38:50 AM,20002,2481,595,2,33,N
2:38:51 AM,20002,2497,601,4,41,N
2:38:52 AM,20002,2457,599,5,28,N
2:38:53 AM,20002,2456,595,5,32,N
2:38:54 AM,20002,2481,597,3,49,N
2:38:55 AM,20002,2473,603,4,46,N
2:38:56 AM,20002,2490,596,5,45,N
2:38:57 AM,20002,2470,597,4,42,N
2:38:58 AM,20002,2452,601,2,44,N
2:38:59 AM,20002,2492,597,2,37,N
2:39:00 AM,20002,2490,597,3,36,N
